,Universidad,Facultad,Dirección,Nombre,Pais,Provincia,Municipio,lng,lat
159,Universidad de Morón,Facultad de Medicina,Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Medicina",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
160,Universidad de Morón,Escuela Diocesana de Servicio Social,Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Escuela Diocesana de Servicio Social",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
161,Universidad de Morón,Facultad de Agronomía y Ciencias Agroalimentarias,Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Agronomía y Ciencias Agroalimentarias",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
162,Universidad de Morón,"Facultad de Arquitectura, Diseño, Arte y Urbanismo",Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Arquitectura, Diseño, Arte y Urbanismo",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
163,Universidad de Morón,Facultad de Ciencias Aplicadas al Turismo y la Población,Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Ciencias Aplicadas al Turismo y la Población",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
164,Universidad de Morón,Facultad de Ciencias Económicas y Empresariales,Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Ciencias Económicas y Empresariales",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
165,Universidad de Morón,"Facultad de Ciencias Exactas, Químicas y Naturales",Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Ciencias Exactas, Químicas y Naturales",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
166,Universidad de Morón,"Facultad de Filosofía, Ciencias de la Educación y Humanidades",Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Filosofía, Ciencias de la Educación y Humanidades",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
167,Universidad de Morón,"Facultad de Informática, Ciencias de la Comunicación y Técnicas Especiales",Machado 854 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Informática, Ciencias de la Comunicación y Técnicas Especiales",ARG,Buenos Aires,Morón,-58.6204543,-34.6464148
168,Universidad de Morón,Facultad de Ingeniería,Cabildo 134 - Moron - Buenos Aires ,"Universidad de Morón, Facultad de Ingeniería",ARG,Buenos Aires,Morón,-58.61978,-34.6471659
169,Universidad de Palermo,Facultad de Ciencias Sociales,Mario Bravo 1259 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad de Palermo, Facultad de Ciencias Sociales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41478,-34.595
170,Universidad de Palermo,Facultad de Derecho,Mario Bravo 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad de Palermo, Facultad de Derecho",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41578,-34.59736
171,Universidad de Palermo,Facultad de Diseño y Comunicación,Mario Bravo 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad de Palermo, Facultad de Diseño y Comunicación",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41578,-34.59736
172,Universidad de Palermo,Facultad de Ingeniería,Mario Bravo 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad de Palermo, Facultad de Ingeniería",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41578,-34.59736
173,Universidad de Palermo,Facultad de Arquitectura,Mario Bravo 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad de Palermo, Facultad de Arquitectura",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41578,-34.59736
174,Universidad de Palermo,Facultad de Ciencias Económicas,Mario Bravo 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad de Palermo, Facultad de Ciencias Económicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41578,-34.59736
175,Universidad de San Andrés,Departamento de Ciencias Sociales,Vito Dumas 284 - Victoria - Buenos Aires ,"Universidad de San Andrés, Departamento de Ciencias Sociales",ARG,Buenos Aires,San Fernando,-58.5312505,-34.4464719
176,Universidad de San Andrés,Departamento de Derecho,Vito Dumas 284 - Victoria - Buenos Aires ,"Universidad de San Andrés, Departamento de Derecho",ARG,Buenos Aires,San Fernando,-58.5312505,-34.4464719
177,Universidad de San Andrés,Departamento de Humanidades,Vito Dumas 284 - Victoria - Buenos Aires ,"Universidad de San Andrés, Departamento de Humanidades",ARG,Buenos Aires,San Fernando,-58.5312505,-34.4464719
178,Universidad de San Andrés,Departamento de Economia,Vito Dumas 284 - Victoria - Buenos Aires ,"Universidad de San Andrés, Departamento de Economia",ARG,Buenos Aires,San Fernando,-58.5312505,-34.4464719
179,Universidad de San Andrés,Escuela de Administración y Negocios,Vito Dumas 284 - Victoria - Buenos Aires ,"Universidad de San Andrés, Escuela de Administración y Negocios",ARG,Buenos Aires,San Fernando,-58.5312505,-34.4464719
180,Universidad de San Andrés,Escuela de Educación,Vito Dumas 284 - Victoria - Buenos Aires ,"Universidad de San Andrés, Escuela de Educación",ARG,Buenos Aires,San Fernando,-58.5312505,-34.4464719
181,"Universidad de San Isidro ""Dr. Plácido Marín""",Facultad de Ciencias Humanas y Sociales,Av. libertador 17175 - Beccar - Buenos Aires ,"Universidad de San Isidro ""Dr. Plácido Marín"", Facultad de Ciencias Humanas y Sociales",ARG,Buenos Aires,San Isidro,-58.5185009,-34.4612733
182,"Universidad de San Isidro ""Dr. Plácido Marín""",Facultad de Ciencias Jurídicas y de la Administración,Av. libertador 17175 - Beccar - Buenos Aires ,"Universidad de San Isidro ""Dr. Plácido Marín"", Facultad de Ciencias Jurídicas y de la Administración",ARG,Buenos Aires,San Isidro,-58.5185009,-34.4612733
183,Universidad del CEMA,Departamento de Ciencias Políticas y Relaciones Internacionales,Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del CEMA, Departamento de Ciencias Políticas y Relaciones Internacionales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44631,-34.68477
184,Universidad del CEMA,Departamento de Dirección de Empresas,Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del CEMA, Departamento de Dirección de Empresas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44631,-34.68477
185,Universidad del CEMA,Departamento de Finanzas,Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del CEMA, Departamento de Finanzas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44631,-34.68477
186,Universidad del CEMA,Secretaria Académica,Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del CEMA, Secretaria Académica",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44631,-34.68477
187,Universidad del CEMA,Departamento de Ingeniería,Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del CEMA, Departamento de Ingeniería",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44631,-34.68477
188,Universidad del Cine,Facultad de Ciencias de la Comunicación,Pasaje J M Giuffra 330 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Cine, Facultad de Ciencias de la Comunicación",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.45649,-34.65793
189,Universidad del Cine,Facultad de Cinematografía,Pasaje J M Giuffra 330 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Cine, Facultad de Cinematografía",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.45649,-34.65793
190,Universidad del Este,Facultad de Ciencias Económicas,Diagonal 80 723 - La Plata - Buenos Aires ,"Universidad del Este, Facultad de Ciencias Económicas",ARG,Buenos Aires,La Plata,-57.9489728,-34.9073787
191,Universidad del Este,Facultad de Ciencias Humanas,Diagonal 80 723 - La Plata - Buenos Aires ,"Universidad del Este, Facultad de Ciencias Humanas",ARG,Buenos Aires,La Plata,-57.9489728,-34.9073787
192,Universidad del Este,Facultad de Derecho y Ciencias Sociales,Diagonal 80 723 - La Plata - Buenos Aires ,"Universidad del Este, Facultad de Derecho y Ciencias Sociales",ARG,Buenos Aires,La Plata,-57.9489728,-34.9073787
193,Universidad del Este,Facultad de Diseño y Comunicación,Diagonal 80 723 - La Plata - Buenos Aires ,"Universidad del Este, Facultad de Diseño y Comunicación",ARG,Buenos Aires,La Plata,-57.9489728,-34.9073787
194,Universidad del Museo Social Argentino,Departamento de Posgrado,Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Museo Social Argentino, Departamento de Posgrado",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39129,-34.6044
195,Universidad del Museo Social Argentino,Facultad de Artes,Sarmiento 1565 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Museo Social Argentino, Facultad de Artes",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38883,-34.60544
196,Universidad del Museo Social Argentino,Facultad de Ciencias Económicas,Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Museo Social Argentino, Facultad de Ciencias Económicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39129,-34.6044
197,Universidad del Museo Social Argentino,Facultad de Ciencias Humanas,Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Museo Social Argentino, Facultad de Ciencias Humanas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39129,-34.6044
198,Universidad del Museo Social Argentino,Facultad de Ciencias Jurídicas y Sociales,Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Museo Social Argentino, Facultad de Ciencias Jurídicas y Sociales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39129,-34.6044
199,Universidad del Museo Social Argentino,Facultad de Lenguas Modernas,Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Museo Social Argentino, Facultad de Lenguas Modernas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39129,-34.6044
200,Universidad del Norte Santo Tomás de Aquino,Centro de Estudios de Filosofia y Teologia de la Orden de Predicadores,Pasaje 5 de Julio 489 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Norte Santo Tomás de Aquino, Centro de Estudios de Filosofia y Teologia de la Orden de Predicadores",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37116,-34.61338
201,Universidad del Salvador,Facultad de Ciencias Jurídicas,Av. Callao 660 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Ciencias Jurídicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39268,-34.60134
202,Universidad del Salvador,Facultad de Psicología y Psicopedagogía,Marcelo T. de Alvear 1335 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Psicología y Psicopedagogía",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.3862194,-34.5970216
203,Universidad del Salvador,Instituto de Prevención de la Drogadependencia,Hipólito Yrigoyen 2441 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Instituto de Prevención de la Drogadependencia",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37772,-34.6094
204,Universidad del Salvador,"Facultad de Historia, Geografía y Turismo",Viamonte 2213 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Historia, Geografía y Turismo",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39894,-34.60109
205,Universidad del Salvador,Facultad de Ciencias de la Educación y de la Comunicación Social,Av. Callao 835 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Ciencias de la Educación y de la Comunicación Social",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39298,-34.59921
206,Universidad del Salvador,Facultad de Medicina,Tucumán 1845 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Medicina",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39334,-34.60205
207,Universidad del Salvador,Facultad de Ciencias Económicas y Empresariales,Viamonte 1816 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Ciencias Económicas y Empresariales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39301,-34.60084
208,Universidad del Salvador,Complejo Educativo Nuestra Señora del Pilar,Champagnat 1599 - Pilar - Buenos Aires ,"Universidad del Salvador, Complejo Educativo Nuestra Señora del Pilar",ARG,Buenos Aires,Pilar,-58.9258488,-34.4391635
209,Universidad del Salvador,Escuela de Lenguas Modernas,Lavalle 1878 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Escuela de Lenguas Modernas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39354,-34.60319
210,Universidad del Salvador,"Facultad de Filosofía, Letras y Estudios Orientales",Lavalle 1878 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Filosofía, Letras y Estudios Orientales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39354,-34.60319
211,Universidad del Salvador,Escuela de Diseño,Rodriguez Peña 670 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Escuela de Diseño",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39138,-34.60114
212,Universidad del Salvador,Escuela de Estudios Orientales,Rodriguez Peña 670 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Escuela de Estudios Orientales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39138,-34.60114
213,Universidad del Salvador,Facultad de Ciencias Sociales,"res. Tte. Gral. Juan Domingo Perón 1818, Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ","Universidad del Salvador, Facultad de Ciencias Sociales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.4222,-34.606
214,Universidad del Salvador,Escuela de Arte y Arquitectura,Hipólito Yrigoyen 2441 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Escuela de Arte y Arquitectura",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37772,-34.6094
215,Universidad del Salvador,Facultad de Ingeniería,Lavalle 1878 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad del Salvador, Facultad de Ingeniería",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39354,-34.60319
216,Universidad Favaloro,Facultad de Ingeniería y Ciencias Exactas y Naturales,Juan Domingo Perón 3175 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Favaloro, Facultad de Ingeniería y Ciencias Exactas y Naturales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
217,Universidad Favaloro,Facultad de Ciencias Humanas y de la Conducta,Entre Ríos 495 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Favaloro, Facultad de Ciencias Humanas y de la Conducta",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
218,Universidad Favaloro,Facultad de Ciencias Médicas,Solís 453 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Favaloro, Facultad de Ciencias Médicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39038,-34.61436
219,Universidad Favaloro,Rectorado,Solís 453 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Favaloro, Rectorado",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39038,-34.61436
220,Universidad ISALUD,Universidad ISALUD - Área Académica,Venezuela 925/31 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad ISALUD, Universidad ISALUD - Área Académica",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.43811,-34.57654
221,Universidad Maimónides,Facultad de Ciencias de la Salud,Hidalgo 775 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Maimónides, Facultad de Ciencias de la Salud",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44105,-34.61049
222,Universidad Maimónides,"Facultad de Humanidades, Ciencias Sociales y Empresariales",Hidalgo 775 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Maimónides, Facultad de Humanidades, Ciencias Sociales y Empresariales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44105,-34.61049
223,Universidad Maimónides,Escuela de Comunicación Multimedial,Hidalgo 775 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Maimónides, Escuela de Comunicación Multimedial",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44105,-34.61049
224,Universidad Metropolitana para la Educación y el Trabajo,Facultad de Cultura y Comunicación,Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Metropolitana para la Educación y el Trabajo, Facultad de Cultura y Comunicación",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39574,-34.6059
225,Universidad Metropolitana para la Educación y el Trabajo,FACULTAD DE DESARROLLO Y GESTIÓN DE LAS ORGANIZACIONES,Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Metropolitana para la Educación y el Trabajo, FACULTAD DE DESARROLLO Y GESTIÓN DE LAS ORGANIZACIONES",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39574,-34.6059
226,Universidad Metropolitana para la Educación y el Trabajo,Facultad de Pedagogía,Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Metropolitana para la Educación y el Trabajo, Facultad de Pedagogía",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39574,-34.6059
227,Universidad Metropolitana para la Educación y el Trabajo,Facultad de Políticas Públicas y Gestión Ambiental,Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Metropolitana para la Educación y el Trabajo, Facultad de Políticas Públicas y Gestión Ambiental",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39574,-34.6059
228,Universidad Metropolitana para la Educación y el Trabajo,FACULTAD DE TECNOLOGÍA APLICADA,Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Metropolitana para la Educación y el Trabajo, FACULTAD DE TECNOLOGÍA APLICADA",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39574,-34.6059
229,Universidad Metropolitana para la Educación y el Trabajo,"FACULTAD DE TURISMO, EDUCACIÓN FÍSICA Y DEPORTES",Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Metropolitana para la Educación y el Trabajo, FACULTAD DE TURISMO, EDUCACIÓN FÍSICA Y DEPORTES",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39574,-34.6059
230,Universidad Nacional Arturo Jauretche,Instituto de Ciencias de la Salud,Av San Martín 2002 - Florencio Varela - Buenos Aires ,"Universidad Nacional Arturo Jauretche, Instituto de Ciencias de la Salud",ARG,Buenos Aires,Florencio Varela,-58.2786386,-34.7963106
231,Universidad Nacional Arturo Jauretche,Instituto de Ciencias Sociales y Administración,Av San Martín 2002 - Florencio Varela - Buenos Aires ,"Universidad Nacional Arturo Jauretche, Instituto de Ciencias Sociales y Administración",ARG,Buenos Aires,Florencio Varela,-58.2786386,-34.7963106
232,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,Av San Martín 2002 - Florencio Varela - Buenos Aires ,"Universidad Nacional Arturo Jauretche, Instituto de Ingeniería y Agronomía",ARG,Buenos Aires,Florencio Varela,-58.2786386,-34.7963106
233,Universidad Nacional de Avellaneda,Departamento de Ambiente y Turismo,España 350 - Avellaneda - Buenos Aires ,"Universidad Nacional de Avellaneda, Departamento de Ambiente y Turismo",ARG,Buenos Aires,Avellaneda,-58.3722248,-34.6628049
234,Universidad Nacional de Avellaneda,Departamento de Humanidades y Artes,España 350 - Avellaneda - Buenos Aires ,"Universidad Nacional de Avellaneda, Departamento de Humanidades y Artes",ARG,Buenos Aires,Avellaneda,-58.3722248,-34.6628049
235,Universidad Nacional de Avellaneda,Departamento de Salud y Actividad Física,España 350 - Avellaneda - Buenos Aires ,"Universidad Nacional de Avellaneda, Departamento de Salud y Actividad Física",ARG,Buenos Aires,Avellaneda,-58.3722248,-34.6628049
236,Universidad Nacional de Avellaneda,"Departamento de Arquitectura, Diseño y Urbanismo",España 350 - Avellaneda - Buenos Aires ,"Universidad Nacional de Avellaneda, Departamento de Arquitectura, Diseño y Urbanismo",ARG,Buenos Aires,Avellaneda,-58.3722248,-34.6628049
237,Universidad Nacional de Avellaneda,Departamento de Ciencias Sociales,España 350 - Avellaneda - Buenos Aires ,"Universidad Nacional de Avellaneda, Departamento de Ciencias Sociales",ARG,Buenos Aires,Avellaneda,-58.3722248,-34.6628049
238,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,España 350 - Avellaneda - Buenos Aires ,"Universidad Nacional de Avellaneda, Departamento de Tecnología y Administración",ARG,Buenos Aires,Avellaneda,-58.3722248,-34.6628049
239,Universidad Nacional de General Sarmiento,Instituto de Ciencias,Juan María Gutierrez 1150 1150 - Los Polvorines - Buenos Aires ,"Universidad Nacional de General Sarmiento, Instituto de Ciencias",ARG,Buenos Aires,Malvinas Argentinas,-58.7003265,-34.5208625
240,Universidad Nacional de General Sarmiento,Instituto de Industria,Juan María Gutierrez 1150 - Los Polvorines - Buenos Aires ,"Universidad Nacional de General Sarmiento, Instituto de Industria",ARG,Buenos Aires,Malvinas Argentinas,-58.7003265,-34.5208625
241,Universidad Nacional de General Sarmiento,Instituto del Conurbano,Juan María Gutierrez 1150 - Los Polvorines - Buenos Aires ,"Universidad Nacional de General Sarmiento, Instituto del Conurbano",ARG,Buenos Aires,Malvinas Argentinas,-58.7003265,-34.5208625
242,Universidad Nacional de General Sarmiento,Instituto del Desarrollo Humano,Juan María Gutierrez 1150 - Los Polvorines - Buenos Aires ,"Universidad Nacional de General Sarmiento, Instituto del Desarrollo Humano",ARG,Buenos Aires,Malvinas Argentinas,-58.7003265,-34.5208625
243,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"Tte. Origone 151, Hurlingham, Buenos Aires","Universidad Nacional de Hurlingham, Instituto de Biotecnología",ARG,Buenos Aires,Hurlingham,-58.6369302,-34.6182799
244,Universidad Nacional de Hurlingham,Instituto de Educación,"Tte. Origone 151, Hurlingham, Buenos Aires","Universidad Nacional de Hurlingham, Instituto de Educación",ARG,Buenos Aires,Hurlingham,-58.6369302,-34.6182799
245,Universidad Nacional de Hurlingham,Instituto de Salud Comunitaria,"Tte. Origone 151, Hurlingham, Buenos Aires","Universidad Nacional de Hurlingham, Instituto de Salud Comunitaria",ARG,Buenos Aires,Hurlingham,-58.6369302,-34.6182799
246,Universidad Nacional de Hurlingham,Instituto de Tecnología e Ingeniería,"Tte. Origone 151, Hurlingham, Buenos Aires","Universidad Nacional de Hurlingham, Instituto de Tecnología e Ingeniería",ARG,Buenos Aires,Hurlingham,-58.6369302,-34.6182799
247,Universidad Nacional de La Matanza,Departamento de Ciencias de la Salud,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Departamento de Ciencias de la Salud",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
248,Universidad Nacional de La Matanza,Departamento de Ciencias Económicas,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Departamento de Ciencias Económicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
249,Universidad Nacional de La Matanza,Departamento de Derecho y Ciencia Política,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Departamento de Derecho y Ciencia Política",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
