,Universidad,Facultad,Dirección,Nombre,Pais,Provincia,Municipio,lng,lat
250,Universidad Nacional de La Matanza,Departamento de Humanidades y Ciencias Sociales,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Departamento de Humanidades y Ciencias Sociales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
251,Universidad Nacional de La Matanza,Departamento de Ingeniería e Investigaciones Tecnológicas,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Departamento de Ingeniería e Investigaciones Tecnológicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
252,Universidad Nacional de La Matanza,Escuela de Formación Continua,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Escuela de Formación Continua",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
253,Universidad Nacional de La Matanza,Escuela de Postgrado,F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,"Universidad Nacional de La Matanza, Escuela de Postgrado",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.38681,-34.6582427
254,Universidad Nacional de La Plata,Facultad de Ciencias Naturales y Museo,60 y 122 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ciencias Naturales y Museo",ARG,Buenos Aires,La Plata,-57.9316786,-34.911932
255,Universidad Nacional de La Plata,Facultad de Psicología,51 entre 123 y 124 - - Ensenada - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Psicología",ARG,Buenos Aires,Ensenada,-57.9549852,-34.8843448
256,Universidad Nacional de La Plata,Facultad de Informática,calle 50 esq 120 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Informática",ARG,Buenos Aires,La Plata,-57.9400074,-34.9059812
257,Universidad Nacional de La Plata,Facultad de Ingeniería,1 y 47 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ingeniería",ARG,Buenos Aires,La Plata,-57.9386198,-34.8995898
258,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,115 y 47 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ciencias Exactas",ARG,Buenos Aires,La Plata,-58.0825936,-34.8478691
259,Universidad Nacional de La Plata,Facultad de Odontología,1 y 50 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Odontología",ARG,Buenos Aires,La Plata,-57.9353,-34.9016396
260,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,48 e/ 6 y 7 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ciencias Jurídicas y Sociales",ARG,Buenos Aires,La Plata,-57.9668758,-34.9003139
261,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,6 Nro 777 - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ciencias Económicas",ARG,Buenos Aires,La Plata,-58.13752,-35.0474
262,Universidad Nacional de La Plata,Facultad de Ciencias Médicas,60 y 118 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ciencias Médicas",ARG,Buenos Aires,La Plata,-57.956792,-34.892548
263,Universidad Nacional de La Plata,Facultad de Ciencias Veterinarias,60 y 118 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Ciencias Veterinarias",ARG,Buenos Aires,La Plata,-57.956792,-34.892548
264,Universidad Nacional de La Plata,Facultad de Trabajo Social,Calle 9 esq. 63 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Trabajo Social",ARG,Buenos Aires,La Plata,-57.9694609,-34.9035648
265,Universidad Nacional de La Plata,Facultad de Arquitectura y Urbanismo,Calle 47 (esq 117) 162 - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Arquitectura y Urbanismo",ARG,Buenos Aires,La Plata,-57.94267,-34.905
266,Universidad Nacional de La Plata,Escuela Universitaria de Recursos Humanos del Equipo de Salud,Calle 12 y 161 Piso 3 - Berisso - Buenos Aires ,"Universidad Nacional de La Plata, Escuela Universitaria de Recursos Humanos del Equipo de Salud",ARG,Buenos Aires,Berisso,-57.9155497,-34.9143696
267,Universidad Nacional de La Plata,Facultad de Bellas Artes,"Diagonal 78 680, La Plata, Buenos Aires","Universidad Nacional de La Plata, Facultad de Bellas Artes",ARG,Buenos Aires,La Plata,-57.941762,-34.9222116
268,Universidad Nacional de La Plata,Facultad de Ciencias Agrarias y Forestales,"0, Casco Urbano, La Plata, Buenos Aires","Universidad Nacional de La Plata, Facultad de Ciencias Agrarias y Forestales",ARG,Buenos Aires,La Plata,-57.94635,-34.91392
269,Universidad Nacional de La Plata,Facultad de Ciencias Astronómicas y Geofísicas,"aseo del Bosque s/n, FWA, B1900 La Plata, Pcia de Buenos Aires","Universidad Nacional de La Plata, Facultad de Ciencias Astronómicas y Geofísicas",ARG,Buenos Aires,La Plata,-57.94635,-34.91392
270,Universidad Nacional de La Plata,Facultad de Humanidades y Ciencias de la Educación,51 entre 123 y 124 - - Ensenada - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Humanidades y Ciencias de la Educación",ARG,Buenos Aires,Ensenada,-57.9549852,-34.8843448
271,Universidad Nacional de La Plata,Facultad de Informática e Ingeniería,calle 50 esq 120 - - La Plata - Buenos Aires ,"Universidad Nacional de La Plata, Facultad de Informática e Ingeniería",ARG,Buenos Aires,La Plata,-57.9400074,-34.9059812
272,Universidad Nacional de La Plata,Facultad de Periodismo y Comunicación Social,"iagonal 113 291, Casco Urbano, B1900 La Plata, Pcia de Buenos Aires, Argentina","Universidad Nacional de La Plata, Facultad de Periodismo y Comunicación Social",ARG,Buenos Aires,La Plata,-57.9269551,-34.912875
273,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,"Universidad Nacional de Lanús, Departamento de Desarrollo Productivo y Tecnológico",ARG,Buenos Aires,Lanús,-58.3901502,-34.7342286
274,Universidad Nacional de Lanús,Departamento de Humanidades y Artes,29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,"Universidad Nacional de Lanús, Departamento de Humanidades y Artes",ARG,Buenos Aires,Lanús,-58.3901502,-34.7342286
275,Universidad Nacional de Lanús,Departamento de Planificación y Políticas Públicas,29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,"Universidad Nacional de Lanús, Departamento de Planificación y Políticas Públicas",ARG,Buenos Aires,Lanús,-58.3901502,-34.7342286
276,Universidad Nacional de Lanús,Departamento de Salud Comunitaria,29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,"Universidad Nacional de Lanús, Departamento de Salud Comunitaria",ARG,Buenos Aires,Lanús,-58.3901502,-34.7342286
277,Universidad Nacional de Lanús,Rectorado,29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,"Universidad Nacional de Lanús, Rectorado",ARG,Buenos Aires,Lanús,-58.3901502,-34.7342286
278,Universidad Nacional de Lanús,Vicerrectorado,29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,"Universidad Nacional de Lanús, Vicerrectorado",ARG,Buenos Aires,Lanús,-58.3901502,-34.7342286
279,Universidad Nacional de las Artes,Área Transdepartamental de Artes Multimediales,Av. Don Pedro de Mendoza 679 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Área Transdepartamental de Artes Multimediales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.3551303,-34.6293037
280,Universidad Nacional de las Artes,Departamento de Artes Dramáticas,French 3614 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Departamento de Artes Dramáticas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41166,-34.58308
281,Universidad Nacional de las Artes,Departamento de Artes Audiovisuales,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Departamento de Artes Audiovisuales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.42267,-34.59927
282,Universidad Nacional de las Artes,Departamento de Artes del Movimiento,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Departamento de Artes del Movimiento",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41285,-34.61474
283,Universidad Nacional de las Artes,Área Transdepartamental de Crítica de Artes,Bartolomé Mitre 1869 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Área Transdepartamental de Crítica de Artes",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39301,-34.60806
284,Universidad Nacional de las Artes,Departamento de Artes Visuales,Bartolomé Mitre 1869 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Departamento de Artes Visuales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.39301,-34.60806
285,Universidad Nacional de las Artes,Área transdepartamental de Formación Docente,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Área transdepartamental de Formación Docente",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.3724,-34.62788
286,Universidad Nacional de las Artes,Departamento de Artes Musicales y Sonoras,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Departamento de Artes Musicales y Sonoras",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.40186,-34.5994
287,Universidad Nacional de las Artes,Área transdepartamental de Folklore,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de las Artes, Área transdepartamental de Folklore",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.41285,-34.61474
288,Universidad Nacional de Luján,Delegación Académica Capital Federal,Ecuador 873 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de Luján, Delegación Académica Capital Federal",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.40641,-34.60007
289,Universidad Nacional de Luján,Centro Regional San Miguel,Farias 1590 - San Miguel - Buenos Aires ,"Universidad Nacional de Luján, Centro Regional San Miguel",ARG,Buenos Aires,San Miguel,-58.7456752,-34.5736024
290,Universidad Nacional de Luján,Delegación Académica San Fernando,Av. del Libertador 1700 - San Fernando - Buenos Aires ,"Universidad Nacional de Luján, Delegación Académica San Fernando",ARG,Buenos Aires,San Fernando,-58.53662,-34.44856
291,Universidad Nacional de Luján,Centro Regional Campana,"icente López, Bertolini y, B2804 Campana, Provincia de Buenos Aires, Argentina","Universidad Nacional de Luján, Centro Regional Campana",ARG,Buenos Aires,Campana,-58.94717,-34.18053
292,Universidad Nacional de Luján,Rectorado Sede Central,"venida Constitución, Ruta 5, B6702 Gran Buenos Aires, Pcia de Buenos Aires, Argentina","Universidad Nacional de Luján, Rectorado Sede Central",ARG,Buenos Aires,Merlo,-58.727088,-34.6784
293,Universidad Nacional de Moreno,Departamento de Ciencias Aplicadas y Tecnologías,Av. Bartolomé Mitre 1891 - Moreno - Buenos Aires ,"Universidad Nacional de Moreno, Departamento de Ciencias Aplicadas y Tecnologías",ARG,Buenos Aires,Moreno,-58.7772034,-34.65254
294,Universidad Nacional de Moreno,Departamento de Economía y Administración,Av. Bartolomé Mitre 1891 - Moreno - Buenos Aires ,"Universidad Nacional de Moreno, Departamento de Economía y Administración",ARG,Buenos Aires,Moreno,-58.7772034,-34.65254
295,Universidad Nacional de Moreno,Departamento de Humanidades y Ciencias Sociales,Av. Bartolomé Mitre 1891 - Moreno - Buenos Aires ,"Universidad Nacional de Moreno, Departamento de Humanidades y Ciencias Sociales",ARG,Buenos Aires,Moreno,-58.7772034,-34.65254
296,Universidad Nacional de Quilmes,Departamento de Ciencias Sociales,Roque Sáenz Peña 352 - Bernal - Buenos Aires ,"Universidad Nacional de Quilmes, Departamento de Ciencias Sociales",ARG,Buenos Aires,Quilmes,-58.27705,-34.70629
297,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,Roque Sáenz Peña 352 - Bernal - Buenos Aires ,"Universidad Nacional de Quilmes, Departamento de Ciencia y Tecnología",ARG,Buenos Aires,Quilmes,-58.27705,-34.70629
298,Universidad Nacional de Quilmes,Departamento de Economía y Administración,Roque Sáenz Peña 352 - Bernal - Buenos Aires ,"Universidad Nacional de Quilmes, Departamento de Economía y Administración",ARG,Buenos Aires,Quilmes,-58.27705,-34.70629
299,Universidad Nacional de Quilmes,Secretaria de Posgrado,Roque Saenz Peña 352 - Bernal - Buenos Aires ,"Universidad Nacional de Quilmes, Secretaria de Posgrado",ARG,Buenos Aires,Quilmes,-58.27705,-34.70629
300,Universidad Nacional de San Martín,Escuela de Economía y Negocios - San Martín,Caseros 2253 – San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Escuela de Economía y Negocios - San Martín",ARG,Buenos Aires,San Martin,-58.5422312,-34.5769045
301,Universidad Nacional de San Martín,Instituto de Investigación e Ingeniería Ambiental,Belgrano 3563 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Investigación e Ingeniería Ambiental",ARG,Buenos Aires,San Martín,-58.5381015,-34.5761961
302,Universidad Nacional de San Martín,Escuela de Ciencia y Tecnología,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Escuela de Ciencia y Tecnología",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
303,Universidad Nacional de San Martín,Escuela de Humanidades - Migueletes,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Escuela de Humanidades - Migueletes",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
304,Universidad Nacional de San Martín,Escuela de Política y Gobierno,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Escuela de Política y Gobierno",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
305,Universidad Nacional de San Martín,Instituto de Altos Estudios Sociales,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Altos Estudios Sociales",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
306,Universidad Nacional de San Martín,Instituto de Investigaciones Biotecnológicas,Avda. Gral Paz 5445 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Investigaciones Biotecnológicas",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37387,-34.60328
307,Universidad Nacional de San Martín,Instituto de la Calidad Industrial,Avda. Gral Paz 5445 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de la Calidad Industrial",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37387,-34.60328
308,Universidad Nacional de San Martín,Instituto de Tecnología Nuclear Dan Beninson,Avda. Gral Paz 1499 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Tecnología Nuclear Dan Beninson",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.371085,-34.590545
309,Universidad Nacional de San Martín,Instituto de Tecnología Prof. Jorge Sábato,Avda. Gral Paz 1499 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Tecnología Prof. Jorge Sábato",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.371085,-34.590545
310,Universidad Nacional de San Martín,Instituto de Investigaciones sobre el Patrimonio Cultural,Benito Quinquela Martín 1784 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Investigaciones sobre el Patrimonio Cultural",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37487,-34.6439
311,Universidad Nacional de San Martín,Instituto de Ciencias de la Rehabilitación y el Movimiento,Dragones 2201 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Ciencias de la Rehabilitación y el Movimiento",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.4417878,-34.551954
312,Universidad Nacional de San Martín,Escuela de Humanidades - Centro,Av. Roque Sáenz Peña 832 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de San Martín, Escuela de Humanidades - Centro",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37839,-34.6054
313,Universidad Nacional de San Martín,Escuela de Economía y Negocios - San Isidro,Caseros 2241 - San Isidro - Buenos Aires ,"Universidad Nacional de San Martín, Escuela de Economía y Negocios - San Isidro",ARG,Buenos Aires,San Isidro,-58.51002,-34.46128
314,Universidad Nacional de San Martín,Instituto de Arquitectura y Urbanismo,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Arquitectura y Urbanismo",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
315,Universidad Nacional de San Martín,Instituto de Artes Mauricio Kagel,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Artes Mauricio Kagel",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
316,Universidad Nacional de San Martín,Instituto del Transporte,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto del Transporte",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
317,Universidad Nacional de San Martín,Unidad Interdisciplinaria de Salud,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Unidad Interdisciplinaria de Salud",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
318,Universidad Nacional de San Martín,Instituto de Estudios en Ciencias Jurídicas,Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,"Universidad Nacional de San Martín, Instituto de Estudios en Ciencias Jurídicas",ARG,Buenos Aires,San Martín,-58.5335759,-34.5773836
319,Universidad Nacional de Tres de Febrero,Dirección Académica de Postgrados,Viamonte 525 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Nacional de Tres de Febrero, Dirección Académica de Postgrados",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37431,-34.59981
320,Universidad Nacional de Tres de Febrero,Secretaría Académica,"Valentín Gómez 4828/38, Caseros, Pcia de Buenos Aires, Argentina","Universidad Nacional de Tres de Febrero, Secretaría Académica",ARG,Buenos Aires,3 de Febrero,-58.564289,-34.6049368
321,Universidad Nacional del Oeste,Escuela de Humanidades,Centenario 1399 - Merlo - Buenos Aires ,"Universidad Nacional del Oeste, Escuela de Humanidades",ARG,Buenos Aires,Merlo,-58.6997501,-34.6730399
322,Universidad Nacional del Oeste,Escuela de Ciencias de la Salud,Córdoba 1055 - Merlo - Buenos Aires ,"Universidad Nacional del Oeste, Escuela de Ciencias de la Salud",ARG,Buenos Aires,Merlo,-58.7338929,-34.6644588
323,Universidad Nacional del Oeste,Escuela de informática,Córdoba 1055 - Merlo - Buenos Aires ,"Universidad Nacional del Oeste, Escuela de informática",ARG,Buenos Aires,Merlo,-58.7338929,-34.6644588
324,Universidad Nacional del Oeste,Escuela de Ingeniería,Córdoba 1055 - Merlo - Buenos Aires ,"Universidad Nacional del Oeste, Escuela de Ingeniería",ARG,Buenos Aires,Merlo,-58.7338929,-34.6644588
325,Universidad Nacional del Oeste,Escuela de Administración,Centenario 1399 - Merlo - Buenos Aires ,"Universidad Nacional del Oeste, Escuela de Administración",ARG,Buenos Aires,Merlo,-58.6997501,-34.6730399
326,Universidad Nacional José C. Paz,Departamento de Ciencias de la Salud y el Deporte,Leandro N. Alem 4731 - Jose C Paz - Buenos Aires ,"Universidad Nacional José C. Paz, Departamento de Ciencias de la Salud y el Deporte",ARG,Buenos Aires,General Sarmiento,-58.7476175,-34.5208105
327,Universidad Nacional José C. Paz,Departamento de Ciencias Jurídicas y Sociales,Leandro N. Alem 4731 - Jose C Paz - Buenos Aires ,"Universidad Nacional José C. Paz, Departamento de Ciencias Jurídicas y Sociales",ARG,Buenos Aires,General Sarmiento,-58.7476175,-34.5208105
328,Universidad Nacional José C. Paz,"Departamento de Economía, Producción e Innovación Tecnológica",Leandro N. Alem 4731 - Jose C Paz - Buenos Aires ,"Universidad Nacional José C. Paz, Departamento de Economía, Producción e Innovación Tecnológica",ARG,Buenos Aires,General Sarmiento,-58.7476175,-34.5208105
329,Universidad Notarial Argentina,Universidad Notarial Argentina,Calle 51 435 - La Plata - Buenos Aires ,"Universidad Notarial Argentina, Universidad Notarial Argentina",ARG,Buenos Aires,La Plata,-58.0878855,-34.8495338
330,Universidad Provincial de Ezeiza,Departamento de Desarrollo Aeroportuario,Alfonsina Storni 41 - Ezeiza - Buenos Aires ,"Universidad Provincial de Ezeiza, Departamento de Desarrollo Aeroportuario",ARG,Buenos Aires,Ezeiza,-58.5254058,-34.7892088
331,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,Alfonsina Storni 41 - Ezeiza - Buenos Aires ,"Universidad Provincial de Ezeiza, Departamento de Desarrollo Humano y Organizacional",ARG,Buenos Aires,Ezeiza,-58.5254058,-34.7892088
332,Universidad Provincial de Ezeiza,Departamento de Desarrollo Tecnológico,Alfonsina Storni 41 - Ezeiza - Buenos Aires ,"Universidad Provincial de Ezeiza, Departamento de Desarrollo Tecnológico",ARG,Buenos Aires,Ezeiza,-58.5254058,-34.7892088
333,Universidad Tecnológica Nacional,Facultad Regional Delta,San Martín 1171 - Campana - Buenos Aires ,"Universidad Tecnológica Nacional, Facultad Regional Delta",ARG,Buenos Aires,Campana,-58.9618508,-34.1787535
334,Universidad Tecnológica Nacional,Facultad Regional General Pacheco,Hipólito Yrigoyen 288 - Gral. Pacheco - Buenos Aires ,"Universidad Tecnológica Nacional, Facultad Regional General Pacheco",ARG,Buenos Aires,Tigre,-58.623981,-34.456677
335,Universidad Tecnológica Nacional,Facultad Regional Haedo,París 532 - Haedo - Buenos Aires ,"Universidad Tecnológica Nacional, Facultad Regional Haedo",ARG,Buenos Aires,Morón,-58.6014921,-34.6404207
336,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,Ramón Franco 5050 - Villa Dominico - Buenos Aires ,"Universidad Tecnológica Nacional, Facultad Regional Avellaneda",ARG,Buenos Aires,Avellaneda,-58.327523,-34.694951
337,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,Medrano 951 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Tecnológica Nacional, Facultad Regional Buenos Aires",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.44631,-34.68477
338,Universidad Torcuato Di Tella,Departamento de Ciencia Política y Estudios Internacionales,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Departamento de Ciencia Política y Estudios Internacionales",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
339,Universidad Torcuato Di Tella,Departamento de Economía,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Departamento de Economía",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
340,Universidad Torcuato Di Tella,Departamento de Historia,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Departamento de Historia",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
341,Universidad Torcuato Di Tella,Escuela de Arquitectura y Estudios Urbanos,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Escuela de Arquitectura y Estudios Urbanos",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
342,Universidad Torcuato Di Tella,Escuela de Derecho,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Escuela de Derecho",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
343,Universidad Torcuato Di Tella,Escuela de Gobierno,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Escuela de Gobierno",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
344,Universidad Torcuato Di Tella,Escuela de Negocios,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Universidad Torcuato Di Tella, Escuela de Negocios",ARG,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,-58.37344,-34.6085
